pdb_code,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,Developability Index (All),DI Classification
4qt5,0.4231924882629103,42.423004694835655,0.07860093896713616,0.28958215962441314,0.107981220657277,67.7860563380282,4.9374178403755895,1.145915492957746,0.020657276995305167,0.056338028169014086,0.046948356807511735,0.42388888888888865,41.55277777777778,0.07459722222222222,0.2308425925925926,0.10648148148148148,65.61726851851853,4.8943981481481496,1.1301388888888881,0.019814814814814816,0.05555555555555555,0.05092592592592592,136.957,1
1ru9,0.4398198198198194,43.36126126126124,0.08063063063063063,0.26646396396396405,0.10810810810810811,68.84882882882886,5.025405405405406,1.1739189189189188,0.019684684684684692,0.04054054054054054,0.02702702702702703,0.4383105022831047,41.48082191780821,0.07600913242009134,0.2024429223744293,0.1095890410958904,65.18534246575344,4.818538812785389,1.1132420091324193,0.017808219178082188,0.0639269406392694,0.0365296803652968,76.1258,0
3w9e,0.4319369369369366,44.10540540540539,0.08060360360360361,0.27235585585585587,0.1036036036036036,69.9902702702703,5.1635585585585595,1.2047297297297292,0.019639639639639644,0.05405405405405406,0.04504504504504504,0.38056074766355114,38.60794392523363,0.06793925233644858,0.1471355140186916,0.09813084112149532,61.96308411214954,4.72467289719626,1.0893457943925227,0.018551401869158872,0.04205607476635514,0.037383177570093455,121.838,1
3q3g,0.4412499999999993,43.57098214285713,0.07929017857142855,0.35597767857142854,0.12053571428571429,69.70821428571432,5.128482142857143,1.1890178571428562,0.02080357142857143,0.049107142857142856,0.05803571428571429,0.42586363636363606,41.717272727272714,0.07645454545454546,0.3282727272727272,0.09545454545454546,66.07118181818184,4.825136363636366,1.124545454545454,0.019636363636363646,0.045454545454545456,0.04090909090909091,281.867,1
6bit,0.435915492957746,42.785915492957734,0.07842723004694835,0.34763849765258203,0.11267605633802817,68.15713615023478,4.996150234741786,1.1608920187793423,0.019107981220657277,0.051643192488262914,0.06103286384976526,0.4143867924528299,39.208962264150934,0.07002830188679242,0.20894339622641508,0.07075471698113207,62.96334905660378,4.755660377358493,1.1101415094339617,0.0204245283018868,0.03773584905660377,0.02830188679245283,203.68,1
2v7h,0.4399999999999994,43.62545454545454,0.08178181818181819,0.34513181818181804,0.11818181818181818,70.04272727272732,5.071772727272729,1.1834090909090902,0.020363636363636365,0.05,0.045454545454545456,0.37672897196261657,39.941588785046704,0.07204672897196261,0.2808644859813085,0.11682242990654206,63.84341121495328,4.6798130841121495,1.0851401869158877,0.021074766355140186,0.04205607476635514,0.04205607476635514,151.10399999999998,1
5wcd,0.46410480349344924,43.56288209606987,0.08133187772925765,0.23441484716157213,0.13537117903930132,69.18886462882098,5.105895196506551,1.1844978165938855,0.019475982532751096,0.056768558951965066,0.05240174672489083,0.395391705069124,38.923041474654376,0.0674516129032258,0.20337327188940102,0.10138248847926268,62.697788018433194,4.825115207373272,1.1180645161290315,0.020276497695852533,0.04608294930875576,0.03225806451612903,79.2124,0
4xnu,0.3924583333333329,39.83958333333332,0.07435416666666668,0.26114583333333335,0.1125,63.9060416666667,4.655541666666666,1.0815416666666662,0.019666666666666676,0.058333333333333334,0.05,0.3812616822429904,38.78551401869157,0.06848130841121493,0.21135046728971973,0.08411214953271028,62.61803738317757,4.744158878504674,1.1084112149532706,0.020467289719626178,0.037383177570093455,0.028037383177570093,396.83,1
4fz8,0.44341772151898684,44.22953586497889,0.08210970464135021,0.3429999999999998,0.12658227848101267,70.8563291139241,5.184345991561179,1.2118565400843877,0.02147679324894516,0.046413502109704644,0.04219409282700422,0.4483944954128437,40.43715596330276,0.07241284403669723,0.20856422018348628,0.11009174311926606,63.86743119266055,4.82422018348624,1.1126146788990818,0.01830275229357798,0.04128440366972477,0.04128440366972477,112.499,1
6dfi,0.4293478260869561,41.11043478260868,0.0759695652173913,0.2774782608695652,0.10434782608695652,65.72269565217394,4.822043478260869,1.1171739130434777,0.02065217391304348,0.0391304347826087,0.0391304347826087,0.42361111111111094,40.80972222222221,0.0755925925925926,0.20143055555555558,0.08796296296296297,64.77324074074075,4.754444444444444,1.0968518518518517,0.017777777777777774,0.046296296296296294,0.037037037037037035,103.279,1
6mu3,0.4606666666666662,43.49866666666667,0.07984000000000001,0.25803111111111116,0.13777777777777778,69.55933333333336,5.15888888888889,1.186399999999999,0.021911111111111114,0.06666666666666667,0.06666666666666667,0.4068075117370887,39.87370892018778,0.07203286384976525,0.22825352112676062,0.07981220657276995,63.3217840375587,4.724600938967137,1.0980281690140838,0.018075117370892017,0.051643192488262914,0.03286384976525822,151.474,1
4rgo,0.4764864864864859,43.34234234234234,0.07965765765765766,0.34082882882882864,0.13063063063063063,68.85333333333337,5.0991891891891905,1.18599099099099,0.019864864864864874,0.04954954954954955,0.05405405405405406,0.4145327102803734,39.50794392523363,0.07171028037383177,0.22478971962616828,0.10747663551401869,63.366355140186926,4.713271028037382,1.0841121495327095,0.02163551401869159,0.04672897196261682,0.04205607476635514,93.1925,0
4dvr,0.46913242009132367,43.68584474885844,0.08015068493150687,0.34887214611872136,0.1278538812785388,69.65009132420094,5.128767123287673,1.1891780821917803,0.020182648401826486,0.045662100456621,0.0730593607305936,0.400141509433962,39.29999999999997,0.0704575471698113,0.1988820754716982,0.08490566037735849,62.76047169811322,4.703632075471698,1.0926886792452826,0.019669811320754713,0.03773584905660377,0.0330188679245283,121.021,1
6c5k,0.4578440366972473,44.09311926605504,0.08201376146788988,0.2548211009174312,0.10091743119266056,69.54811926605508,5.079770642201833,1.1901834862385317,0.019541284403669732,0.04128440366972477,0.03211009174311927,0.4423287671232872,41.277168949771685,0.07531050228310501,0.24066210045662104,0.1050228310502283,65.01584474885846,4.820228310502284,1.1141095890410948,0.01881278538812785,0.0593607305936073,0.0365296803652968,99.8054,1
1a7n,0.789999999999999,80.37413793103447,0.14849137931034484,0.5153275862068964,0.23275862068965517,128.47396551724148,9.39103448275862,2.177155172413792,0.04051724137931036,0.10344827586206896,0.08620689655172414,0.8102803738317752,79.77850467289716,0.1453925233644859,0.5125887850467292,0.18691588785046728,126.9770093457944,9.39841121495327,2.181028037383176,0.03747663551401868,0.09345794392523364,0.056074766355140186,37.025999999999996,0
4jzj,0.476018099547511,44.45837104072397,0.08384615384615382,0.32066515837104054,0.09502262443438914,70.37108597285071,5.096244343891404,1.1964705882352937,0.019366515837104074,0.06334841628959276,0.03619909502262444,0.4212727272727269,41.23454545454544,0.07520454545454544,0.298,0.11363636363636363,65.93809090909092,4.836818181818185,1.116045454545454,0.020909090909090915,0.03636363636363636,0.05,259.9,1
1nbv,0.443561643835616,44.81826484018264,0.0838675799086758,0.308511415525114,0.1278538812785388,71.50178082191785,5.176027397260275,1.2054794520547938,0.01990867579908676,0.0547945205479452,0.045662100456621,0.4224657534246572,40.9648401826484,0.07412785388127853,0.19781735159817354,0.0958904109589041,64.69105022831052,4.81703196347032,1.111598173515981,0.020456621004566213,0.0593607305936073,0.0365296803652968,94.6291,0
4d9q,0.4252073732718889,42.33087557603685,0.07738709677419356,0.31753917050691227,0.1336405529953917,67.58866359447006,4.98142857142857,1.1637788018433175,0.018709677419354833,0.041474654377880185,0.05069124423963134,0.40488262910798095,39.34413145539905,0.06899530516431923,0.21418309859154944,0.107981220657277,62.80403755868544,4.743474178403757,1.0884507042253515,0.021596244131455403,0.03755868544600939,0.051643192488262914,194.77200000000002,1
4lu5,0.46863849765258175,43.70563380281689,0.08255868544600939,0.38814084507042235,0.12206572769953052,69.22990610328641,4.981502347417841,1.1602816901408444,0.019014084507042252,0.06103286384976526,0.046948356807511735,0.4457990867579905,41.48493150684931,0.07521917808219179,0.2514474885844749,0.1004566210045662,64.95680365296806,4.8225570776255715,1.1163926940639262,0.01794520547945205,0.0547945205479452,0.0365296803652968,197.21,1
1cr9,0.4215668202764973,42.45115207373271,0.07795852534562213,0.33902764976958516,0.11981566820276497,67.6850230414747,4.93451612903226,1.1490322580645158,0.019907834101382495,0.04608294930875576,0.055299539170506916,0.4382191780821914,40.87123287671233,0.07396347031963472,0.19231963470319638,0.1004566210045662,64.55872146118722,4.832283105022832,1.1125114155251132,0.019634703196347032,0.0593607305936073,0.045662100456621,76.8937,0
1mrf,0.4246976744186041,43.49395348837207,0.08024651162790696,0.3621441860465116,0.10232558139534884,69.49753488372097,5.05646511627907,1.1845581395348832,0.021209302325581398,0.04186046511627907,0.04186046511627907,0.4189041095890407,40.922831050228304,0.0743972602739726,0.18623744292237443,0.1004566210045662,64.82351598173517,4.8150228310502285,1.10917808219178,0.020730593607305937,0.0639269406392694,0.0365296803652968,79.2937,0
6i9i,0.4235874439461878,40.22376681614349,0.07172197309417042,0.21274439461883418,0.10762331838565023,64.37820627802694,4.8698206278026905,1.1235874439461881,0.017578475336322872,0.03587443946188341,0.04035874439461883,0.38152073732718844,38.62580645161289,0.06639170506912442,0.26755299539170513,0.10599078341013825,62.36124423963134,4.808709677419357,1.1201843317972344,0.019861751152073736,0.027649769585253458,0.027649769585253458,154.487,1
3l1o,0.4314977973568277,42.58546255506609,0.07749779735682817,0.29824229074889846,0.11894273127753303,68.00233480176216,5.050792951541851,1.1818502202643166,0.018281938325991193,0.048458149779735685,0.04405286343612335,0.4229439252336446,40.561214953271005,0.07472429906542055,0.2352009345794393,0.09813084112149532,64.2373831775701,4.703831775700935,1.0838785046728967,0.018364485981308413,0.06074766355140187,0.04205607476635514,82.2984,0
4xbp,0.45526086956521694,43.41391304347825,0.07870434782608697,0.17620434782608702,0.10869565217391304,69.00095652173916,5.218695652173915,1.2139565217391302,0.01643478260869566,0.05217391304347826,0.030434782608695653,0.3724651162790695,39.24558139534883,0.07033023255813953,0.1805255813953489,0.10232558139534884,63.03911627906977,4.735209302325581,1.0934883720930224,0.01883720930232557,0.046511627906976744,0.037209302325581395,303.39,1
3okm,0.45382882882882825,44.57162162162163,0.0839189189189189,0.34902252252252236,0.12162162162162163,71.19351351351354,5.160720720720721,1.1987387387387378,0.019549549549549558,0.06306306306306306,0.04954954954954955,0.4079908675799084,41.17899543378994,0.07513698630136988,0.24257534246575346,0.0958904109589041,65.28520547945207,4.798584474885847,1.1171232876712325,0.019315068493150688,0.0593607305936073,0.0365296803652968,83.1468,0
5lbs,0.6931205673758857,68.45390070921985,0.1258085106382979,0.5786382978723402,0.2127659574468085,110.33000000000006,8.123404255319148,1.891489361702126,0.03460992907801419,0.06382978723404255,0.07801418439716312,0.6380952380952377,59.69523809523809,0.11133333333333335,0.2989863945578232,0.10884353741496598,94.63238095238097,6.934897959183674,1.5910204081632644,0.025510204081632643,0.07482993197278912,0.05442176870748299,279.23,1
5bk1,0.4503389830508469,42.28347457627118,0.07814830508474575,0.38744915254237267,0.11016949152542373,67.76716101694917,4.986313559322033,1.1631779661016939,0.01970338983050848,0.0423728813559322,0.0423728813559322,0.3846759259259256,38.80879629629627,0.06867129629629629,0.1967314814814816,0.06481481481481481,62.316203703703714,4.706666666666666,1.092592592592592,0.02148148148148148,0.032407407407407406,0.027777777777777776,214.267,1
5t6l,0.5030508474576266,44.95338983050848,0.08506779661016949,0.29080508474576255,0.1652542372881356,71.77220338983054,5.252415254237288,1.213347457627118,0.01923728813559322,0.046610169491525424,0.0635593220338983,0.37576744186046473,39.24418604651163,0.06998604651162789,0.19841860465116293,0.11627906976744186,63.27641860465117,4.769627906976745,1.101116279069767,0.019813953488372102,0.06511627906976744,0.04186046511627907,242.662,1
1jhl,0.8210344827586197,81.1706896551724,0.15131034482758618,0.693155172413793,0.20689655172413793,129.8799137931035,9.375689655172415,2.182413793103447,0.04017241379310345,0.08620689655172414,0.08620689655172414,0.8419444444444439,79.24351851851846,0.14267592592592587,0.4673611111111113,0.2222222222222222,125.78268518518517,9.338240740740739,2.163055555555555,0.03787037037037037,0.08333333333333333,0.09259259259259259,61.3652,0
4lsr,0.4823728813559316,45.379237288135606,0.0869618644067797,0.2493898305084747,0.1016949152542373,72.39584745762718,5.232966101694919,1.2046186440677962,0.01911016949152543,0.06779661016949153,0.046610169491525424,0.36938095238095214,38.499523809523794,0.06825714285714284,0.22825714285714294,0.1,61.53228571428572,4.612857142857142,1.0702857142857134,0.02023809523809523,0.047619047619047616,0.047619047619047616,113.969,1
6flc,0.43437229437229397,42.254978354978334,0.0787099567099567,0.3218181818181817,0.10822510822510822,67.38835497835503,4.920259740259741,1.1470562770562764,0.01887445887445888,0.05194805194805195,0.04329004329004329,0.3987850467289719,40.409813084112116,0.07513084112149532,0.23424766355140192,0.102803738317757,64.32602803738318,4.685981308411214,1.0895327102803734,0.01845794392523364,0.04672897196261682,0.028037383177570093,160.201,1
6df0,0.3784291187739459,35.8367816091954,0.0658390804597701,0.24765900383141756,0.10727969348659004,57.21088122605367,4.258927203065134,0.9924904214559381,0.014329501915708812,0.0421455938697318,0.03065134099616858,0.33358870967741905,34.16814516129031,0.062124999999999986,0.191975806451613,0.06048387096774194,54.796250000000015,4.046129032258064,0.9373790322580638,0.018870967741935488,0.04435483870967742,0.024193548387096774,69.5112,0
2xqy,0.3782758620689649,36.891954022988486,0.06915708812260536,0.29979310344827576,0.09578544061302682,58.814099616858265,4.245632183908046,0.9863218390804591,0.01835249042145594,0.04597701149425287,0.0421455938697318,0.4274090909090907,40.19999999999998,0.07304090909090907,0.2414863636363637,0.1,63.986681818181815,4.765227272727272,1.1009999999999995,0.01827272727272727,0.045454545454545456,0.04090909090909091,408.608,1
3ggw,0.45981566820276454,43.67511520737327,0.0822857142857143,0.35508294930875567,0.12903225806451613,69.33317972350234,4.977649769585254,1.1597235023041466,0.02101382488479263,0.055299539170506916,0.059907834101382486,0.44228310502283064,40.98721461187214,0.0745068493150685,0.24283105022831053,0.1004566210045662,64.83698630136988,4.819771689497719,1.1122831050228303,0.019863013698630142,0.0593607305936073,0.0410958904109589,133.394,1
4f37,0.45771929824561336,45.349999999999994,0.0864122807017544,0.29040350877192966,0.10526315789473684,72.01153508771935,5.138771929824561,1.1853070175438587,0.022280701754385974,0.07456140350877193,0.04824561403508772,0.4384474885844745,41.35981735159817,0.07526027397260272,0.22956621004566216,0.1050228310502283,65.07977168949772,4.821187214611872,1.114018264840182,0.019178082191780823,0.0547945205479452,0.0410958904109589,213.709,1
6qnk,0.3742279411764701,35.49669117647058,0.06588235294117648,0.24420955882352924,0.09191176470588236,56.85511029411767,4.184301470588235,0.9723161764705875,0.017867647058823537,0.04044117647058824,0.03676470588235294,0.3932217573221755,37.58702928870293,0.0683765690376569,0.21267782426778242,0.08786610878661087,59.47451882845189,4.415857740585776,1.022301255230125,0.017656903765690388,0.04184100418410042,0.03347280334728033,154.911,1
1dbm,0.4948401826484012,44.762557077625566,0.08401826484018265,0.3655799086757991,0.1415525114155251,70.72922374429228,5.110228310502282,1.1898173515981731,0.017899543378995433,0.0502283105022831,0.0593607305936073,0.45305555555555527,41.910648148148134,0.07685185185185184,0.2150277777777778,0.10648148148148148,66.13199074074073,4.88875,1.1261574074074066,0.020370370370370372,0.06018518518518518,0.037037037037037035,111.285,1
1fgv,0.8182258064516118,80.4508064516129,0.14967741935483872,0.5627096774193546,0.25,128.1870967741936,9.398467741935482,2.189596774193547,0.03435483870967742,0.10483870967741936,0.08064516129032258,0.7904587155963297,77.89357798165133,0.13980733944954127,0.4822293577981652,0.1926605504587156,124.3159633027523,9.240642201834863,2.1320183486238524,0.038256880733944953,0.07339449541284404,0.07339449541284404,49.7838,0
2dlf,0.853467741935483,80.56290322580648,0.15460483870967742,0.6445322580645159,0.23387096774193547,128.3562096774194,9.169677419354839,2.128306451612901,0.034516129032258064,0.12096774193548387,0.10483870967741936,0.8207079646017692,79.58230088495573,0.14498230088495576,0.361212389380531,0.18584070796460178,125.80867256637168,9.321327433628321,2.152477876106193,0.04026548672566372,0.11504424778761062,0.061946902654867256,49.4892,0
1nak,0.4500467289719622,42.974299065420546,0.07956542056074767,0.3168831775700934,0.102803738317757,68.23663551401874,4.94621495327103,1.150700934579439,0.021542056074766364,0.04672897196261682,0.04205607476635514,0.42598173515981697,40.79726027397259,0.07457077625570777,0.20086757990867582,0.1050228310502283,64.9053881278539,4.816438356164383,1.1084018264840174,0.02141552511415525,0.0593607305936073,0.0410958904109589,105.31700000000001,1
1g7l,0.7918103448275853,80.51982758620687,0.14888793103448278,0.5210948275862068,0.23275862068965517,128.594827586207,9.390862068965516,2.177499999999999,0.040344827586206916,0.10344827586206896,0.08620689655172414,0.7860747663551395,79.17850467289715,0.14257943925233638,0.4900280373831777,0.18691588785046728,126.18149532710281,9.396915887850467,2.180841121495326,0.03775700934579439,0.09345794392523364,0.056074766355140186,43.7656,0
4lsu,0.4683700440528629,46.009251101321595,0.09326431718061678,0.2962026431718061,0.1013215859030837,73.24308370044056,5.0297797356828235,1.1590308370044045,0.020660792951541856,0.07929515418502203,0.048458149779735685,0.358627450980392,36.77058823529409,0.06379901960784314,0.16964705882352946,0.09803921568627451,59.508627450980406,4.574264705882354,1.059754901960784,0.01975490196078431,0.03431372549019608,0.03431372549019608,104.387,1
5dd0,0.4724034334763942,43.66781115879828,0.07999999999999999,0.1982489270386267,0.10300429184549356,69.48669527896999,5.183819742489268,1.2063948497854073,0.020600858369098723,0.03862660944206009,0.034334763948497854,0.4177570093457941,39.257943925233626,0.0691448598130841,0.2015514018691589,0.06542056074766354,62.17425233644861,4.714392523364486,1.09714953271028,0.019626168224299065,0.03271028037383177,0.028037383177570093,111.458,1
1jhk,0.4338073394495409,42.97660550458715,0.07950458715596329,0.2750366972477065,0.11926605504587157,68.31233944954133,4.998990825688071,1.170045871559633,0.01788990825688074,0.04128440366972477,0.04128440366972477,0.40485981308411195,39.97943925233643,0.07350934579439251,0.23938317757009359,0.09813084112149532,63.71327102803738,4.6985981308411215,1.0916822429906536,0.018224299065420557,0.0514018691588785,0.028037383177570093,79.4193,0
4aeh,0.3831601731601724,40.18961038961037,0.07247186147186147,0.255965367965368,0.11688311688311688,65.01225108225113,4.833116883116884,1.1251082251082245,0.02129870129870131,0.04329004329004329,0.03896103896103896,0.4035981308411214,40.17242990654203,0.073518691588785,0.24843457943925246,0.09345794392523364,63.78345794392524,4.690280373831775,1.0950934579439249,0.018551401869158872,0.04205607476635514,0.028037383177570093,61.7176,0
1dbj,0.4948401826484012,44.762557077625566,0.08401826484018265,0.3655799086757991,0.1415525114155251,70.72922374429228,5.110228310502282,1.1898173515981731,0.017899543378995433,0.0502283105022831,0.0593607305936073,0.45305555555555527,41.910648148148134,0.07685185185185184,0.2150277777777778,0.10648148148148148,66.13199074074073,4.88875,1.1261574074074066,0.020370370370370372,0.06018518518518518,0.037037037037037035,108.948,1
6a67,0.4661504424778757,43.96946902654867,0.07998230088495574,0.29185398230088483,0.10176991150442478,70.02632743362834,5.213893805309736,1.2141592920353976,0.020752212389380544,0.04424778761061947,0.035398230088495575,0.3771889400921657,38.28525345622118,0.06538709677419352,0.14174193548387098,0.1152073732718894,62.08364055299539,4.832073732718896,1.1203686635944696,0.020506912442396323,0.027649769585253458,0.03225806451612903,120.727,1
6jc2,0.42652173913043445,41.59478260869564,0.07836521739130435,0.29050869565217374,0.11304347826086956,66.29752173913047,4.812217391304348,1.1208695652173908,0.018782608695652177,0.05217391304347826,0.034782608695652174,0.4172558139534881,39.73023255813952,0.07223255813953487,0.2069348837209303,0.09302325581395349,63.421302325581394,4.747953488372092,1.0967906976744177,0.017906976744186037,0.04186046511627907,0.037209302325581395,82.1196,0
3gnm,0.4423766816143493,43.036322869955136,0.0809506726457399,0.33175336322869947,0.09865470852017937,68.68802690582964,4.957757847533633,1.156636771300448,0.02017937219730942,0.04932735426008968,0.04484304932735426,0.4430593607305932,41.47488584474885,0.07595890410958903,0.2552694063926942,0.1095890410958904,65.39949771689498,4.8158447488584475,1.1131963470319626,0.019726027397260277,0.0502283105022831,0.0410958904109589,94.9487,0
1rzj,0.4625327510917024,44.92227074235808,0.08205676855895198,0.3153624454148471,0.13973799126637554,71.40855895196509,5.270131004366812,1.2192576419213967,0.020436681222707424,0.06550218340611354,0.06986899563318777,0.409485981308411,40.239252336448594,0.07339719626168222,0.19657943925233648,0.08878504672897196,64.52672897196263,4.805233644859813,1.1084112149532706,0.018785046728971962,0.04205607476635514,0.037383177570093455,132.64600000000002,1
4xbe,0.45526086956521694,43.41391304347825,0.07870434782608697,0.17620434782608702,0.10869565217391304,69.00095652173916,5.218695652173915,1.2139565217391302,0.01643478260869566,0.05217391304347826,0.030434782608695653,0.3724651162790695,39.24558139534883,0.07033023255813953,0.1805255813953489,0.10232558139534884,63.03911627906977,4.735209302325581,1.0934883720930224,0.01883720930232557,0.046511627906976744,0.037209302325581395,63.0789,0
3drq,0.5131914893617014,45.50553191489363,0.08328510638297877,0.14504255319148932,0.09787234042553192,71.20178723404257,5.3149787234042565,1.2183829787234037,0.018553191489361704,0.06382978723404255,0.03829787234042553,0.3965420560747659,39.215887850467276,0.07092056074766356,0.16797196261682248,0.0794392523364486,62.828598130841144,4.718457943925234,1.0832710280373825,0.019532710280373827,0.04672897196261682,0.03271028037383177,65.6858,0
5t6p,0.46990697674418563,43.71162790697674,0.08142325581395349,0.3345674418604649,0.12558139534883722,69.47488372093028,5.075023255813952,1.1801395348837203,0.018883720930232557,0.05116279069767442,0.04186046511627907,0.4638888888888885,42.288888888888884,0.07811111111111112,0.23504629629629634,0.10185185185185185,66.41972222222222,4.894074074074075,1.1306481481481472,0.01921296296296296,0.06481481481481481,0.041666666666666664,142.762,1
4n0y,0.43233766233766174,43.56623376623375,0.08035064935064935,0.24989177489177503,0.11688311688311688,69.66787878787882,5.133116883116883,1.1903463203463198,0.02025974025974027,0.06060606060606061,0.047619047619047616,0.3772935779816512,37.74449541284403,0.0643577981651376,0.1311146788990826,0.13302752293577982,61.023027522935784,4.773073394495415,1.1032110091743115,0.018944954128440366,0.03669724770642202,0.04128440366972477,75.8456,0
3s34,0.419909502262443,41.39095022624434,0.07522171945701359,0.26791855203619913,0.10407239819004525,66.27927601809958,4.92420814479638,1.1532579185520357,0.021312217194570143,0.04524886877828054,0.03619909502262444,0.4230841121495324,39.3056074766355,0.07036448598130839,0.2002570093457944,0.09813084112149532,62.553177570093474,4.719158878504673,1.0918224299065413,0.018551401869158872,0.04205607476635514,0.037383177570093455,76.7197,0
4xgz,0.42484716157205193,40.606113537117906,0.0742052401746725,0.374602620087336,0.1091703056768559,65.18310043668126,4.844497816593888,1.1369432314410473,0.018165938864628826,0.039301310043668124,0.034934497816593885,0.383441860465116,38.83209302325579,0.06869767441860462,0.183646511627907,0.06046511627906977,62.11279069767443,4.677255813953488,1.0878139534883717,0.021627906976744188,0.04186046511627907,0.027906976744186046,-242.196,0
